TermeGen;ID_TG;TermeSpe;ID_TS;TA;ID_TA;Note;EP
Type 392 ATTACKER (Supermarine);25389;Type 510 (Supermarine);28165;;;;E.41/46 (Supermarine)
SUPERMARINE;9614;Type 510 (Supermarine);28165;;;;E.41/46 (Supermarine)
SUPERMARINE;9614;WALRUS (Supermarine);25396; SEAGULL (Supermarine);25395;;
CONSTRUCTEUR (Q-Z);33734;SUPERSONIC AEROSPACE INTERNATIONAL;23101;;;;SAI
SUPERSONIC AEROSPACE INTERNATIONAL;23101;QSST (SAI);23099;;;;Quiet Small Supersonic Transport (SAI)
CONSTRUCTEUR (Q-Z);33734;SVENSKA AERO AB;3198; ASJA| BÜCKER Carl C.;3195| 5987;;SVENSKA AERO AKTIEBOLAGET
SVENSKA AERO AB;3198;J5 JAKTFALKEN I (Svenska Aero AB);15173;;;;SA-16 (Svenska Aero AB)| JAKTFALKEN I (Svenska Aero AB)
J5 JAKTFALKEN I (Svenska Aero AB);15173;J6 JAKTFALKEN II (Svenska Aero AB);15180;;;;JAKTFALKEN II (Svenska Aero AB)| SA-16 (Svenska Aero AB)
SVENSKA AERO AB;3198;J6 JAKTFALKEN II (Svenska Aero AB);15180;;;;JAKTFALKEN II (Svenska Aero AB)| SA-16 (Svenska Aero AB)
CONSTRUCTEUR (Q-Z);33734;SWALLOW AIRCRAFT;4996; BEECH Walter H.| WINDSTEAD AIRCRAFT;4995| 26198;;Swallow Aircraft Company| Laird Aircraft Company
SWALLOW AIRCRAFT;4996;LC-RW300 SPEEDWING (Laird Aircraft Company);32619;;;;
SWALLOW AIRCRAFT;4996;NEW SWALLOW (Swallow);20740; SWALLOW (Swallow);26711;;
SWALLOW AIRCRAFT;4996;SUPER SWALLOW (Swallow);26659;;;;
SWALLOW AIRCRAFT;4996;SWALLOW (Swallow);26711;;;;
CONSTRUCTEUR (Q-Z);33734;SWEARINGEN AIRCRAFT;24803;;;;FAIRCHILD SWEARINGEN Corp.
SWEARINGEN AIRCRAFT;24803;SA226 METRO (Swearingen);24788;;;;METRO 25 (Swearingen)| METRO 23 (Swearingen)| EXPEDITER I (Swearingen)| EXPEDITER 23 (Swearingen)| SA227-CC METRO 23 (Swearingen)| METRO II (Swearingen)| METRO III (Swearingen)| MERLIN IV (Swearingen)| C-26 (Swearingen)| UC-26 (Swearingen)| SA226-AT MERLIN IV (Swearingen)| SA226-TC METRO II (Swearingen)| SA227-DC METRO 25 (Swearingen)| SA227-AC METRO III (Swearingen)
SWEARINGEN AIRCRAFT;24803;SA228 METRO V (Swearingen);24804;;;;MERLIN 400SP (Swearingen)| MERLIN V (Swearingen)| METRO VI (Swearingen)| METRO V (Swearingen)| SA228-AE MERLIN V (Swearingen)| SA228-AE METRO V (Swearingen)
SA228 METRO V (Swearingen);24804;SA226 METRO (Swearingen);24788;;;;METRO 25 (Swearingen)| METRO 23 (Swearingen)| EXPEDITER I (Swearingen)| EXPEDITER 23 (Swearingen)| SA227-CC METRO 23 (Swearingen)| METRO II (Swearingen)| METRO III (Swearingen)| MERLIN IV (Swearingen)| C-26 (Swearingen)| UC-26 (Swearingen)| SA226-AT MERLIN IV (Swearingen)| SA226-TC METRO II (Swearingen)| SA227-DC METRO 25 (Swearingen)| SA227-AC METRO III (Swearingen)
SWEARINGEN AIRCRAFT;24803;SA26 MERLIN II (Swearingen);24805;;;;SA226-T MERLIN III (Swearingen)| SA26-T MERLIN IIA (Swearingen)| MERLIN II (Swearingen)| SA26-AT MERLIN IIB (Swearingen)| MERLIN III (Swearingen)
SA26 MERLIN II (Swearingen);24805;SA226 METRO (Swearingen);24788;;;;METRO 25 (Swearingen)| METRO 23 (Swearingen)| EXPEDITER I (Swearingen)| EXPEDITER 23 (Swearingen)| SA227-CC METRO 23 (Swearingen)| METRO II (Swearingen)| METRO III (Swearingen)| MERLIN IV (Swearingen)| C-26 (Swearingen)| UC-26 (Swearingen)| SA226-AT MERLIN IV (Swearingen)| SA226-TC METRO II (Swearingen)| SA227-DC METRO 25 (Swearingen)| SA227-AC METRO III (Swearingen)
SWEARINGEN AIRCRAFT;24803;SX-300 (Swearingen);26748;;;;
CONSTRUCTEUR (Q-Z);33734;SWIFT AVIATION;33181;;;;
CONSTRUCTEUR (Q-Z);33734;SWIFT COMPANY;18471;;;;MDM| MARGANSKI-DUNOWSKI-MAKULA
SWIFT COMPANY;18471;MDM-1 FOX (Swift);18469;;;;FOX (Swift)
SWIFT COMPANY;18471;S-1 (Swift);24159;;;;
CONSTRUCTEUR (Q-Z);33734;SWING FLUGSPORTGERATE GmbH;26732;;;;
CONSTRUCTEUR (Q-Z);33734;SWING MISTRAL 4 (Swing Flugsportgerate GmbH);26733;;;;
CONSTRUCTEUR (Q-Z);33734;SZD;26779;;;;BIELSKO| PZL Bielsko
SZD;26779;SZD-12 MUCHA 100 (SZD);14975; IS-2 MUCHA (Instytut Szybowcowa);14972;;MUCHA 100 (SZD)
SZD;26779;SZD-19 ZEFIR (SZD);26783;;;;SZD-19-2 ZEFIR 2 (SZD)| ZEFIR (SZD)| ZEFIR 2 (SZD)
SZD;26779;SZD-22 MUCHA (SZD);14976; IS-2 MUCHA (Instytut Szybowcowa)| SZD-12 MUCHA 100 (SZD);14972| 14975;;MUCHA (SZD)
SZD;26779;SZD-24 FOKA (SZD);26788;;;;FOKA (SZD)
SZD;26779;SZD-30 PIRAT (SZD);26790;;;;PIRAT (SZD)
SZD;26779;SZD-36 COBRA (SZD);26792;;;;COBRA (SZD)
SZD;26779;SZD-40 HALNY (SZD);26794;;;;HALNY (SZD)
SZD;26779;SZD-45 OGAR (SZD);26796;;;;OGAR (SZD)
SZD;26779;SZD-48-3 JANTAR (SZD);26798;;;;JANTAR (SZD)
SZD;26779;SZD-50-3 PUCHACZ (SZD);26800;;;;PUCHACZ (SZD)
SZD;26779;SZD-51-2 JUNIOR (SZD);26802;;;;JUNIOR (SZD)
SZD;26779;SZD-55 (SZD);26804;;;;
SZD;26779;SZD-56-1 DIANA (SZD);26805;;;;DIANA 2 (SZD)| DIANA (SZD)
SZD;26779;SZD-59 ACRO (SZD);26808;;;;ACRO (SZD)
SZD;26779;SZD-8 JASKOLKA (SZD);26810;;;;JASKOLKA (SZD)
SZD;26779;SZD-9 BOCIAN (SZD);26812;;;;BOCIAN (SZD)
CONSTRUCTEUR (Q-Z);33734;TACHIKAWA;15880;;;;
TACHIKAWA;15880;Ki.17 CEDAR (Tachikawa);15878;;;;CEDAR (Tachikawa)
TACHIKAWA;15880;Ki.36 IDA (Tachikawa);15908;;;;IDA (Tachikawa)
TACHIKAWA;15880;Ki.54 HICKORY (Tachikawa);15930;;;;Ki.110 (Tachikawa)| Ki.114 (Tachikawa)| HICKORY (Tachikawa)
TACHIKAWA;15880;Ki.55 IDA (Tachikawa);15934;;;;IDA (Tachikawa)
TACHIKAWA;15880;Ki.70 CLARA (Tachikawa);15954;;;;CLARA (Tachikawa)
TACHIKAWA;15880;Ki.74 PATSY (Tachikawa);15961;;;;PATSY (Tachikawa)| PAT (Tachikawa)
TACHIKAWA;15880;Ki.77 (Tachikawa);15966;;;;
TACHIKAWA;15880;Ki.9 SPRUCE (Tachikawa);15980;;;;SPRUCE (Tachikawa)
TACHIKAWA;15880;Ki.92 (Tachikawa);15983;;;;
TACHIKAWA;15880;Ki.94 (Tachikawa);15986;;;;
CONSTRUCTEUR (Q-Z);33734;TAMPIER;26936;;;;
TAMPIER;26936;T.2 (Tampier);26935;;;;
TAMPIER;26936;T.3 (Tampier);26937;;;;
TAMPIER;26936;T.4 (Tampier);26938;;;;
TAMPIER;26936;T.5 (Tampier);26941;;;;AVION-AUTOMOBILE
TAMPIER;26936;T.6 (Tampier);26943;;;;
TAMPIER;26936;T.7 (Tampier);26944;;;;
CONSTRUCTEUR (Q-Z);33734;TANDEM (Bellanca);27061;;;;
CONSTRUCTEUR (Q-Z);33734;TAPANEE AVIATION;16999;;;;
TAPANEE AVIATION;16999;LEVITATION 4 (Tapanee Aviation);16998;;;;
TAPANEE AVIATION;16999;PÉGAZAIR (Tapanee Aviation);22290;;;;
CONSTRUCTEUR (Q-Z);33734;TARASCON-HUBERT;27079;;;;HUBERT
CONSTRUCTEUR (Q-Z);33734;TATIN;27095;;;;
CONSTRUCTEUR (Q-Z);33734;TATRA (Tchécoslovaquie);27096;;;;
CONSTRUCTEUR (Q-Z);33734;TAYLOR Inc.;1261;;;;AEROCAR Associates
TAYLOR Inc.;1261;AEROCAR (Taylor Inc.);1260;;;;
CONSTRUCTEUR (Q-Z);33734;TAYLORCRAFT AVIATION;4913;;;;TAYLORCRAFT AVIATION Corp.| TAYLOR AIRCRAFT Co.
TAYLORCRAFT AVIATION;4913;BC-12 (Taylorcraft);4912;;;;
TAYLORCRAFT AVIATION;4913;L-2 GRASSHOPPER (Taylorcraft);16281;;;;O-57 (Taylorcraft)| GRASSHOPER (Taylorcraft)| Model D (Taylorcraft)
TAYLORCRAFT AVIATION;4913;TG-6 (Taylorcraft);27284;;;;XNLT-1 (Taylorcraft)
CONSTRUCTEUR (Q-Z);33734;TEAMROCKET AIRCRAFT;11368;;;;FREDERICK Mark
TEAMROCKET AIRCRAFT;11368;F1 ROCKET (TeamRocket Aircraft);11364;;;;ROCKET (TeamRocket Aircraft)| F1 EVO (TeamRocket Aircraft)| EVO (TeamRocket Aircraft)
CONSTRUCTEUR (Q-Z);33734;TEBALDI-ZARI;27185;;;;ZARI
CONSTRUCTEUR (Q-Z);33734;TECHNOAVIA;25868;;;;KONDRATIEV Slava| Nauchno-Kommerchesky Firma Technoavia
TECHNOAVIA;25868;SM-92 FINIST (Technoavia);25866; SMG-92 TURBO FINIST (Technoavia);25917;;FINIST (Technoavia)
TECHNOAVIA;25868;SM2000 (Technoavia);25909;;;;
TECHNOAVIA;25868;SMG-92 TURBO FINIST (Technoavia);25917;;;;TURBO FINIST (Technoavia)
CONSTRUCTEUR (Q-Z);33734;TECHNOFLUG;22447;;;;TECHNOFLUG GmbH
TECHNOFLUG;22447;PICCOLO (Technoflug);22446;;;;
TECHNOFLUG;22447;TFK-2 CARAT (Technoflug-AMS Flight);27280;;;;CARAT (AMS)| CARAT (Technoflug)
CONSTRUCTEUR (Q-Z);33734;TECNAM;21367;;;;Costruzioni Aeronautiche Tecnam
TECNAM;21367;P2002 SIERRA (Tecnam);21830;;;;SIERRA (Tecnam)
TECNAM;21367;P2004 BRAVO (Tecnam);21832;;;;BRAVO (Tecnam)| P20XX (Tecnam)
TECNAM;21367;P2006 (Tecnam);21835;;;;
TECNAM;21367;P2008 (Tecnam);30941;;;;
TECNAM;21367;P2010 (Tecnam);32012;;;;
TECNAM;21367;P2012 TRAVELLER (Tecnam);33930;;;;
TECNAM;21367;P92 ECHO (Tecnam);21852;;;;RG2000| ECHO (Tecnam)| ECHO SUPER (Tecnam)| SEA SKY (Tecnam)| S ECHO
TECNAM;21367;P96 GOLF (Tecnam);21858;;;;GOLF (Tecnam)
P96 GOLF (Tecnam);21858;P92 ECHO (Tecnam);21852;;;;RG2000| ECHO (Tecnam)| ECHO SUPER (Tecnam)| SEA SKY (Tecnam)| S ECHO
CONSTRUCTEUR (Q-Z);33734;TELLIER;27227;;;;
CONSTRUCTEUR (Q-Z);33734;TEMCO;12961; LING-TEMCO-VOUGHT| GLOBE AIRCRAFT| LUSCOMBE AIRPLANE;408| 5957| 17422;;TEMCO AIRCRAFT| TEMCO AIRCRAFT CORPORATION| Texas Engineering and Manufacturing COmpany
TEMCO;12961;Model 33 PLEBE (Temco);19256;;;;PLEBE (Temco)
Model 33 PLEBE (Temco);19256;TE-1 BUCKAROO (Temco);12757; GC-1 SWIFT (Globe Aircraft);12753;;BUCKAROO (Temco)| YT-35 BUCKAROO (Temco)| T-35 BUCKAROO (Temco)
TEMCO;12961;TE-1 BUCKAROO (Temco);12757; GC-1 SWIFT (Globe Aircraft);12753;;BUCKAROO (Temco)| YT-35 BUCKAROO (Temco)| T-35 BUCKAROO (Temco)
TEMCO;12961;TT-1 PINTO (Temco);27704;;;;TTX (Temco)| SUPER PINTO (Temco)| PINTO (Temco)| Model 51 PINTO (Temco)
CONSTRUCTEUR (Q-Z);33734;TERRAFUGIA;31423;;;;
TERRAFUGIA;31423;TRANSITION (Terrafugia);31422;;;;
CONSTRUCTEUR (Q-Z);33734;TERZI AERODYNE;3407;;;;TERZI Pietro
TERZI AERODYNE;3407;ATL-9 STILETTO (Terzi);3405;;;;STILETTO (Terzi)
TERZI AERODYNE;3407;T-30 KATANA (Terzi);26852;;;;KATANA (Terzi)
TERZI AERODYNE;3407;T-7 LEONE (Terzi);26925;;;;LEONE (Terzi)
CONSTRUCTEUR (Q-Z);33734;TEST [République Tchèque];27261;;;;TeST SAILPLANES| TeST S.R.O.
TEST [République Tchèque];27261;TST-1 ALPIN (TeST);27679; TST-7 JUNIOR (TeST);27688;;ALPIN (TeST)
TEST [République Tchèque];27261;TST-10 ATLAS (TeST);27681;;;;ATLAS M (TeST)| ATLAS (TeST)
TEST [République Tchèque];27261;TST-12 (TeST);27684;;;;
TEST [République Tchèque];27261;TST-13 JUNIOR 2005 (Test);27685;;;;JUNIOR 2005 (Test)
TEST [République Tchèque];27261;TST-14 BONUS (TeST);27689;;;;BONUS (TeST)| BONUS M (TeST)
TEST [République Tchèque];27261;TST-3 ALPIN T (TeST);27692;;;;ALPIN T (TeST)| ALPIN TM (TeST)| TST-3 TL (TeST)
TEST [République Tchèque];27261;TST-5 VARIANT (TeST);27697;;;;VARIANT (TeST)
TEST [République Tchèque];27261;TST-6 DUO (TeST);27699; TST-5 VARIANT (TeST);27697;;DUO (TeST)
TEST [République Tchèque];27261;TST-7 JUNIOR (TeST);27688; TST-13 JUNIOR 2005 (Test)| TST-9 JUNIOR 2000 (TeST);27685| 27687;;JUNIOR (TeST)
TEST [République Tchèque];27261;TST-8 ALPIN DM (TeST);27696; TST-3 ALPIN T (TeST);27692;;ALPIN DM (TeST)
TEST [République Tchèque];27261;TST-9 JUNIOR 2000 (TeST);27687; TST-13 JUNIOR 2005 (Test);27685;;JUNIOR 2000 (TeST)
CONSTRUCTEUR (Q-Z);33734;THOMAS-MORSE AIRCRAFT Corp.;18265;;;;
THOMAS-MORSE AIRCRAFT Corp.;18265;MB-3 (Thomas-Morse);5404; BOEING;1002;;MB-3 (Boeing)
THOMAS-MORSE AIRCRAFT Corp.;18265;S-4 (Thomas-Morse);24254;;;;
THOMAS-MORSE AIRCRAFT Corp.;18265;S-5 (Thomas-Morse);24274;;;;
THOMAS-MORSE AIRCRAFT Corp.;18265;S-6 (Thomas-Morse);24312;;;;
THOMAS-MORSE AIRCRAFT Corp.;18265;S-7 (Thomas-Morse);24365;;;;
THOMAS-MORSE AIRCRAFT Corp.;18265;S-9 (Thomas-Morse);24380;;;;
CONSTRUCTEUR (Q-Z);33734;THOMAS-PIGEON AIRCRAFT;27329;;;;PIGEON
CONSTRUCTEUR (Q-Z);33734;THOMPSON AIRCRAFT;20388;;;;WHITE & THOMPSON
THOMPSON AIRCRAFT;20388;N.1B (Thompson);20387;;;;
THOMPSON AIRCRAFT;20388;N.2C (Thompson);20401;;;;
THOMPSON AIRCRAFT;20388;NT.2B (Thompson);21005;;;;
THOMPSON AIRCRAFT;20388;NT.4 (Thompson);21006;;;;
CONSTRUCTEUR (Q-Z);33734;THOR SAILPLANES;5262;;;;
THOR SAILPLANES;5262;BJ-1 DUSTER (Thor Sailplanes);5260;;;;DUSTER SAILPLANES
CONSTRUCTEUR (Q-Z);33734;THORP AIRCRAFT;26824;;;;THORP John
THORP AIRCRAFT;26824;T-11 SKY SKOOTER (Thorp);26820; T-211 THORPEDO (Thorp);26838;;T-211 (Thorp)| SKY TROOPER (Thorp)| T-111 (Thorp)
THORP AIRCRAFT;26824;T-18 TIGER (Thorp);26825;;;;TIGER (Thorp)
THORP AIRCRAFT;26824;T-211 THORPEDO (Thorp);26838;;;;THORPEDO (Indus Aviation)| THORPEDO (Thorp)
CONSTRUCTEUR (Q-Z);33734;THULIN Enoch;27353;;;;
CONSTRUCTEUR (Q-Z);33734;THUNDER and COLT;27354;;;;Thunder & Colt
CONSTRUCTEUR (Q-Z);33734;TISSERAND MARINE;2527;;;;TISSERAND Claude
TISSERAND MARINE;2527;AMPHIPLANE (Tisserand Marine);2526;;;;
TISSERAND MARINE;2527;ELECTROPLANE (Tisserand Marine);2528; AMPHIPLANE (Tisserand Marine);2526;;
CONSTRUCTEUR (Q-Z);33734;TL ULTRALIGHT;27404;;;;
TL ULTRALIGHT;27404;STREAM (TL Ultralight);33937;;;;
TL ULTRALIGHT;27404;TL-2000 STING (TL Ultralight);27405;;;;STING (TL Ultralight)
TL ULTRALIGHT;27404;TL-96 STAR (TL Ultralight);27407;;;;STAR (TL Ultralight)
CONSTRUCTEUR (Q-Z);33734;TOKOROZAWA;319;;;;Tokorozawa Rikugun Kokugakko
TOKOROZAWA;319;A-3 HOSHIKI (Tokorozawa);317;;;;HOSHIKI (Tokorozawa)
CONSTRUCTEUR (Q-Z);33734;TOKYO GASU DENKI;16084;;;;Tokyo Gasu Denki Kabushiki Kaisha| Tokyo Gasu Denki K.K.
TOKYO GASU DENKI;16084;KOKEN (Tokyo Gasu Denki);16081;;;;KOUKENKI (Tokyo Gasu Denki)| AILES DU SIECLE (Tokyo Gasu Denki)
TOKYO GASU DENKI;16084;TR.1 (Tokyo Gasu Denki);27509;;;;
CONSTRUCTEUR (Q-Z);33734;TOKYO KOKU;15869;;;;AIBA| Tokyo Koku Kabushiki Kaisha
TOKYO KOKU;15869;Ki.107 (Tokyo Koku);15868;;;;
CONSTRUCTEUR (Q-Z);33734;TOMARK;34010;;;;
TOMARK;34010;VIPER SD4 (Tomark);34011;;;;
CONSTRUCTEUR (Q-Z);33734;TORESI;26520;;;;
TORESI;26520;STRATON D7 (Toresi);26519;;;;
CONSTRUCTEUR (Q-Z);33734;TOYOTA;26993;;;;
TOYOTA;26993;TAA-1 (Toyota);26991; TAA-2 (Toyota);26994;;Toyota Advanced Aircraft-1 (Toyota)
TOYOTA;26993;TAA-2 (Toyota);26994;;;;Toyota Advanced Aircraft-2 (Toyota)
CONSTRUCTEUR (Q-Z);33734;TRAGO MILLS Ltd.;24861;;;;
TRAGO MILLS Ltd.;24861;SAH-1 (Trago Mills Ltd.);24860;;;;
CONSTRUCTEUR (Q-Z);33734;TRANSAVIA AIRCRAFT;22543;;;Constructeur (1964-1993), Australie;TRANSAVIA CORPORATION
TRANSAVIA AIRCRAFT;22543;PL-12 AIRTRUK (Transavia);22540; PL-11 AIRTRUCK (Waitomo Aircraft);22536;PL = PELLARINI LuigiTransavia PL-12 Airtruk : the late 50's was a development period for a number of top-dressing aircraft. In New Zealand Luigi Pellarini developed the PL-11, a twin boom agricultural aircraft. In the early 60's Pellarini took his designs to Australia, and Transavia put the PL-12 into development. The prototype flew on April 15, 1965, powered by a 285hp RR/Continental IO-520-A. Deliveries began in December 1966, and 110 aircraft were completed. In December 1970 the prototype PL-12U was flown, and certified the following year. This was intended as a multi-role aircraft for cargo, passenger, air ambulance and aerial survey tasks. In Thailand it was even armed and used for counter-insurgency operations. In 1976, the T320 was released with the RR/Continental Tiara 6-;AIRTRUK (Transavia)
TRANSAVIA AIRCRAFT;22543;PL-13 (Transavia);22546;;;;
TRANSAVIA AIRCRAFT;22543;T-300 SKYFARMER (Transavia);22545; PL-12 AIRTRUK (Transavia);22540;;SKYFARMER (Transavia)
CONSTRUCTEUR (Q-Z);33734;TRANSCENDENTAL AIRCRAFT;19140;;;;Transcendental Aircraft Corporation
TRANSCENDENTAL AIRCRAFT;19140;Model 1G (Transcendental Aircraft);19139;;;;
CONSTRUCTEUR (Q-Z);33734;TRAVEL AIR MANUFACTURING;5001; CURTISS| CESSNA AIRCRAFT| BEECHCRAFT| STEARMAN| WINDSTEAD AIRCRAFT;301| 357| 4997| 5411| 26198;;
TRAVEL AIR MANUFACTURING;5001;Model 1000 (Travel Air);19016;;;;Travel Air 1000
TRAVEL AIR MANUFACTURING;5001;Model 2000 (Travel Air);19152;;;;Travel Air 2000
TRAVEL AIR MANUFACTURING;5001;Model 3000 (Travel Air);19236;;;;Travel Air 3000
TRAVEL AIR MANUFACTURING;5001;Model 4000 (Travel Air);19154;;;;Travel Air 4000| CW-4 (Curtiss-Wright)
Model 4000 (Travel Air);19154;Model 2000 (Travel Air);19152;;;;Travel Air 2000
TRAVEL AIR MANUFACTURING;5001;Model 5000 (Travel Air);19423;;;;Travel Air 5000
TRAVEL AIR MANUFACTURING;5001;Model 6000 (Travel Air);19471;;;;CW-6 (Curtiss-Wright)| Travel Air 6000
TRAVEL AIR MANUFACTURING;5001;Model R MISTERY SHIP (Travel Air);19704;;;;MISTERY SHIP (Travel Air)
CONSTRUCTEUR (Q-Z);33734;TSAMPA (ITV);27670;;;;
CONSTRUCTEUR (Q-Z);33734;TSYBIN;20885;;;;
TSYBIN;20885;NM-1 (Tsybin);20884;;;;
TSYBIN;20885;RS (Tsybin);24090;;;;
TSYBIN;20885;RSR (Tsybin);24091; RS (Tsybin);24090;;
TSYBIN;20885;TS-25 (Tsybin);32652;;;;
CONSTRUCTEUR (Q-Z);33734;TUPOLEV;2687; OAK;21108;;A.N. Tupolev (ANT)
TUPOLEV;2687;ANT-14 (Tupolev);2686;;;The Aeroplane (P 481), 12 oct 1932, p. 698;
TUPOLEV;2687;ANT-20 (Tupolev);2689;;;;
TUPOLEV;2687;ANT-22 (Tupolev);31191;;;;
TUPOLEV;2687;ANT-37 (Tupolev);2690;;;;DB-2 (Tupolev)
ANT-37 (Tupolev);2690;DB-2bis RODINA (Tupolev);8949;;;;RODINA (Tupolev)
TUPOLEV;2687;ANT-7 (Tupolev);2692;;;;KR-6 (Tupolev)| R-6 (Tupolev)
TUPOLEV;2687;ANT-9 (Tupolev);31188;;;;
TUPOLEV;2687;I-4 (Tupolev);14552; Z-1 (Vakhmistrov);30456;;
TUPOLEV;2687;I-5 (Tupolev);14554; Z-2 (Vakhmistrov);30467;;
TUPOLEV;2687;SB-2 (Tupolev);2875; Ar-2 (Arkangelskiy);2873;;
TUPOLEV;2687;TB-1 (Tupolev);27131; Z-1 (Vakhmistrov);30456;;ANT-3 (Tupolev)
TUPOLEV;2687;TB-3 (Tupolev);27133; Z-4 (Vakhmistrov)| Z-6 (Vakhmistrov)| ZVENO-SPB (Vakhmistrov)| Z-2 (Vakhmistrov)| Z-3 (Vakhmistrov)| Z-5 (Vakhmistrov);14535| 14536| 14538| 30467| 30471| 30475;;ANT-6 (Tupolev)
TUPOLEV;2687;TB-5 (Tupolev);27135;;;;
TUPOLEV;2687;TB-7 (Tupolev);27136; Z-7 (Vakhmistrov);14537;;Pe-8 (Petlyakov)| ANT-42 (Tupolev)
TUPOLEV;2687;Tu-10 FROSTY (Tupolev);27714;;;;FROSTY (Tupolev)
TUPOLEV;2687;Tu-104 CAMEL (Tupolev);27717;;;;CAMEL (Tupolev)
TUPOLEV;2687;Tu-105 (Tupolev);27720; Tu-132 (Tupolev);27731;;
TUPOLEV;2687;Tu-114 ROSSIYA (Tupolev);27722;;;;MOSS (Tupolev)| CLEAT (Tupolev)| ROSSIYA (Tupolev)
Tu-114 ROSSIYA (Tupolev);27722;Tu-126 (Tupolev);27728; Tu-156 (Tupolev);27743;;
TUPOLEV;2687;Tu-12 (Tupolev);27726;;;;
TUPOLEV;2687;Tu-124 (Tupolev);27727;;;;
TUPOLEV;2687;Tu-126 (Tupolev);27728; Tu-156 (Tupolev);27743;;
TUPOLEV;2687;Tu-128 FIDDLER (Tupolev);27729;;;;FIDDLER (Tupolev)
TUPOLEV;2687;Tu-132 (Tupolev);27731;;;;
TUPOLEV;2687;Tu-134 (Tupolev);27732;;;;
TUPOLEV;2687;Tu-135 (Tupolev);27733;;;;
TUPOLEV;2687;Tu-14 BOSUN (Tupolev);27734;;;;BOSUN (Tupolev)
TUPOLEV;2687;Tu-142 BEAR-F (Tupolev);3109; AS-19 KOALA (Raduga);3101;;BEAR-F (Tupolev)
TUPOLEV;2687;Tu-144 CHARGER (Tupolev);27738;;;;CHARGER (Tupolev)
TUPOLEV;2687;Tu-154 (Tupolev);27741;;;;CARELESS (Tupolev)
TUPOLEV;2687;Tu-155 (Tupolev);36048;;;;
TUPOLEV;2687;Tu-156 (Tupolev);27743;;;;
TUPOLEV;2687;Tu-16 BADGER (Tupolev);27719; Tu-104 CAMEL (Tupolev)| Tu-124 (Tupolev)| Tu-132 (Tupolev);27717| 27727| 27731;;BADGER (Tupolev)| Tu-88 BADGER (Tupolev)
TUPOLEV;2687;Tu-160 BLACKJACK (Tupolev);3108; AS-19 KOALA (Raduga);3101;;BLACKJACK (Tupolev)
TUPOLEV;2687;Tu-2 BAT (Tupolev);27716; Tu-10 FROSTY (Tupolev);27714;;BAT (Tupolev)| ANT-68 (Tupolev)| ANT-67 (Tupolev)| ANT-63 (Tupolev)| ANT-65 (Tupolev)| ANT-60 (Tupolev)| ANT-62 (Tupolev)| ANT-58 (Tupolev)| ANT-59 (Tupolev)
TUPOLEV;2687;Tu-20 BEAR (Tupolev);27737; Tu-142 BEAR-F (Tupolev);3109;;BEAR (Tupolev)
TUPOLEV;2687;Tu-204 (Tupolev);27758; Tu-330 (Tupolev);27775;Le Tupolev Tu-204 a été décliné en plusieurs versions :- le Tu-204-100 (équipé de 2 x Aviadvigatel PS-90A)- le Tu-204-120 (identique précédent mais avec moteurs Rolls-Royce RB211-535)- le Tu-204-200 (alias Tu-214), version à rayon d'action augmenté- et le Tu-204-300 (alias Tu-224 quand équipé du PS-90P, et Tu-234 quand doté du RB211-535E4);BRAVIA (Tupolev)
TUPOLEV;2687;Tu-214 (Tupolev);27761; Tu-204 (Tupolev)| Tu-330 (Tupolev);27758| 27775;;Tu-204-200 (Tupolev)
TUPOLEV;2687;Tu-22 BLINDER (Tupolev);27721; Tu-105 (Tupolev)| Tu-22M BACKFIRE (Tupolev);27720| 27765;;BLINDER (Tupolev)
TUPOLEV;2687;Tu-22M BACKFIRE (Tupolev);27765;;;;BACKFIRE-C (Tupolev)| BACKFIRE (Tupolev)| Tu-26 BACKFIRE-C (Tupolev)
TUPOLEV;2687;Tu-234 (Tupolev);27762; Tu-204 (Tupolev);27758;;Tu-224 (Tupolev)| Tu-204-300 (Tupolev)
TUPOLEV;2687;Tu-244 (Tupolev);27740; Tu-144 CHARGER (Tupolev);27738;;SST (Tupolev)
TUPOLEV;2687;Tu-28 BUTCHER (Tupolev);27772;;;;BUTCHER (Tupolev)
TUPOLEV;2687;Tu-324 (Tupolev);27774;;;;
TUPOLEV;2687;Tu-330 (Tupolev);27775;;;Le Tu-330, projet d'avion cargo aussi dénommé Tu-204-300, se distingue du Tu-204 par sa configuration à aile haute;Tu-338 (Tupolev)| Tu-204-330
TUPOLEV;2687;Tu-334 (Tupolev);27779; Tu-354 (Tupolev);27780;;
TUPOLEV;2687;Tu-354 (Tupolev);27780;;;;Tu-334-100D (Tupolev)
TUPOLEV;2687;Tu-4 BULL (Tupolev);4174; B-29 SUPERFORTRESS (Boeing);4164;;BULL (Tupolev)
TUPOLEV;2687;Tu-44 (Tupolev);27783;;;;
TUPOLEV;2687;Tu-444 (Tupolev);27784;;;;
TUPOLEV;2687;Tu-6 (Tupolev);27785;;;;
TUPOLEV;2687;Tu-64 (Tupolev);27786; Tu-66 (Tupolev);27787;;
TUPOLEV;2687;Tu-66 (Tupolev);27787;;;;
TUPOLEV;2687;Tu-70 (Tupolev);27788;;;;
TUPOLEV;2687;Tu-75 (Tupolev);27789;;;;
TUPOLEV;2687;Tu-8 (Tupolev);27756; Tu-2 BAT (Tupolev);27716;;
TUPOLEV;2687;Tu-80 (Tupolev);27790;;;;
